,user,id,text,categories,notes
109,ty_pham-swann@brown.edu,111,"Practically all opponents of the EPA?s new rules are taking the same tack. They seem to think that they can thwart the so-called ?war on coal? while accepting the main reason for the regulations, the highly debatable premise that we can control Earth?s climate merely by adjusting our carbon-dioxide emissions.",['4.2.2 Policy impact is negligible'],3.1?
110,ty_pham-swann@brown.edu,112,"Steyn is trying crowdfunding, would be interesting to see how he is doing.",['0 No claim'],
111,ty_pham-swann@brown.edu,113,"1. Fear of large multinational companies. Are they also afraid of Toyota cars and Boeing airplanes? Both companies provide products in exchange for cash. If a farmer didn't want the biotech product, he needn't buy it.",['0 No claim'],
112,ty_pham-swann@brown.edu,114,"Early this morning, when I skimmed through the night's news, dk i p this little prla from the BBC. In this short article, we read that scientists now come to the conclusion that global uppvrmningens effect is irreversible and that temperatures will frbli HGA at least a thousand years to, even if we manage to strangle utslppen of CO2. The study published in the journal Proceedings of the National Academy of Sciences.",['0 No claim'],
113,ty_pham-swann@brown.edu,115,"Her students, through their actions, give her hope. At the high school where she and Vellardito teach, the environmental club has grown to 120 students from a typical 25. And more students are going on to study environmental majors in college.",['0 No claim'],
114,ty_pham-swann@brown.edu,116,"At the climate activist website Desmogblog, writer and author Chris Mooney says he is appalled at this Washington Postarticle for what he regards as its tarring of climate scientists as radicals or political operatives.",['0 No claim'],
115,ty_pham-swann@brown.edu,117,"As much of the northern hemisphere last week froze under the snows of the fourth unusually cold winter in a row, our ministers, led by David Cameron and Chris Huhne, the Climate Change Secretary, laid out a blueprint that promises to inflict on Britain a social and economic catastrophe unique in the world. They chose this moment to announce what Mr Huhne called ?a seismic shift? in Britain?s energy policy, the purpose of which, according to Mr Cameron, is to replace our ?clapped-out? electricity supplies by making Britain ?the greenest economy in the world?.","['1.3 Weather is cold', '4.1.1 Policy increases costs']",
116,ty_pham-swann@brown.edu,118,https://www.publicintegrity.org/2017/11/09/21275/behind-scenes-look-sco…,['0 No claim'],
117,ty_pham-swann@brown.edu,119,Regional diabatic heating can also cause atmospheric teleconnections that influence regional climate thousands of kilometers away from the point of forcing.,['0 No claim'],needs context
118,ty_pham-swann@brown.edu,120,"CEI Expert Available to Comment: Vice President for Policy Wayne Crews on how ""new media"" makes old arguments about ownership obsolete:",['0 No claim'],
119,ty_pham-swann@brown.edu,121,"Peterson last week told the Hill newspaper that he has lined up 45 members of the House Democratic Caucus to oppose the Waxman-Markey Clean Energy and Security Act, a major climate change mitigation bill that Speaker Nancy Pelosi wants to bring to the floor for a vote by July 4. If Peterson is not bluffing -- and he'd have to have the world's best poker face to pull that one off -- then he has the votes to kill the bill.",['0 No claim'],
120,ty_pham-swann@brown.edu,122,seems this expedition was more a BBC/Guardian/ABC CAGW exercise!,['0 No claim'],
121,ty_pham-swann@brown.edu,123,"While it’s true that it could take years, decades or more to curb climate change or improve forest health, we can’t afford to sit around and wait. There are at least four immediate steps we can take to stop, or at least slow down, the deadly cycle of fires.",['0 No claim'],
122,ty_pham-swann@brown.edu,124,making America more energy independent has inverted an equation that,['0 No claim'],
123,ty_pham-swann@brown.edu,125,Greenlands surface gained mass yesterday for the first time this summer. The net surface gain over the past year has been 300 billion tons.,"[""1.1.2 Greenland isn't melting""]",
124,ty_pham-swann@brown.edu,126,The study notes that this ridge which has resulted in decreased rain and snowfall since 2011 is almost opposite to what computer models predict would result from human-caused climate change.,['5.1.4 Models are unreliable'],
125,ty_pham-swann@brown.edu,127,"Meanwhile, interest in FISHE and other small-scale fishery management tools is growing in other countries in Latin America and beyond.",['0 No claim'],
126,ty_pham-swann@brown.edu,128,"new un sanctions resolution several months later. Indeed, the inconvenient fact for",['0 No claim'],
127,ty_pham-swann@brown.edu,129,Shlaes's achievement stands out for the devastating effect of its understated prose and for its wide sweep of characters and themes. It deserves to become the preeminent revisionist history for general readers.,['0 No claim'],
128,ty_pham-swann@brown.edu,130,"As reported by the Daily Caller News Foundation, Smith said: ""It is this committee's oversight role to ensure that federal science agencies are transparent and accountable to the taxpayers who fund their research."" He added: ""Americans are tired of research conducted behind closed doors where they only see cherry-picked conclusions, not the facts.""",['5.2.5 Scientists are biased'],
129,ty_pham-swann@brown.edu,131,11:30-12:30,['0 No claim'],
130,ty_pham-swann@brown.edu,132,"For a unique paddling experience, kayak a primeval blackwater stream through Dragon Flats Preserve. A TNC partner, Friends of Dragon Run, offers kayak trips with expert interpretation through this remote and otherwise inaccessible swamp.",['0 No claim'],
131,ty_pham-swann@brown.edu,133,"In both cases, plants absorb CO 2 through stomata in their leaves and they need a very large amount of water to grow. A higher CO 2 concentration allows them to reduce the number of stomata and save water, if I simplify things a bit. So one may say that a higher CO 2 helps the plants to deal with the shortage of water.",['3.3.1 CO2 is plant food'],
132,ty_pham-swann@brown.edu,134,we are all trying so hard to put humpty dumpty back together,['0 No claim'],
133,ty_pham-swann@brown.edu,135,Global warming isnt happening - temperatures have gone nowhere for 20 years. Yet we continue to spend billions fixing a non-existent problem.,"['1.4 Hiatus in warming', '4.1.1 Policy increases costs']",
134,ty_pham-swann@brown.edu,136,"James Stafford: Renewable energy is more expensive than fossil fuels, so how can people be persuaded to choose the less economical option of renewables over the likes of coal and natural gas?",['0 No claim'],maybe 4.1
135,ty_pham-swann@brown.edu,137,"As vilification of Soon demonstrates, however, climate politics wont accommodate alternative views. With their motivating theory increasingly challenged by observation, proponents of extreme precaution have gone from name-callingdeniers, Neanderthalsto character assassination. Their tactics exude desperation and undermine their credibility.",['5.2.4 Environmentalists are biased'],
136,ty_pham-swann@brown.edu,138,Heres Dr David Jones from the Australian Bureau of Meteorology in 2008,['0 No claim'],
